run_id,arm,market,seed,annualized_return,sharpe_ratio,max_drawdown,win_rate
MLP_GATE_China_17,MLP_GATE,China,17,0.4601369789564173,1.597285213462001,-0.1488910692203218,0.5289256198347108
MLP_GATE_China_37,MLP_GATE,China,37,0.4771618263875061,1.5767104048036766,-0.1210441479584595,0.5247933884297521
MLP_GATE_China_7,MLP_GATE,China,7,0.2003642593546508,0.8759574875370844,-0.1419389272371099,0.4628099173553719
MLP_GATE_France_17,MLP_GATE,France,17,-0.0668927586157631,-0.3928490157431144,-0.1703381049461185,0.515625
MLP_GATE_France_37,MLP_GATE,France,37,-0.1177425044673977,-0.6963633676903367,-0.1971084671804694,0.51171875
MLP_GATE_France_7,MLP_GATE,France,7,-0.0305078005881132,-0.1206110703190305,-0.1725474693251847,0.52734375
MLP_GATE_India_17,MLP_GATE,India,17,0.028740280796706,0.2675737918594261,-0.1646895957718327,0.508130081300813
MLP_GATE_India_37,MLP_GATE,India,37,0.0864946636189856,0.6477998332656738,-0.1505183154844759,0.524390243902439
MLP_GATE_India_7,MLP_GATE,India,7,0.0459844726907099,0.3864789995509485,-0.1304486650263382,0.508130081300813
MLP_GATE_UK_17,MLP_GATE,UK,17,0.1678040250978896,1.1660714292181324,-0.0715200143176105,0.5354330708661418
MLP_GATE_UK_37,MLP_GATE,UK,37,0.1354948942218741,0.850416806755895,-0.1133112433993486,0.4921259842519685
MLP_GATE_UK_7,MLP_GATE,UK,7,0.1297154427511466,0.8942655872264643,-0.0879335715627709,0.515748031496063
MLP_GATE_US_17,MLP_GATE,US,17,0.2766724690941617,1.5458791675612775,-0.1003117024243732,0.5595238095238095
MLP_GATE_US_37,MLP_GATE,US,37,0.4450383240385434,2.397822394881587,-0.0762970713598909,0.5714285714285714
MLP_GATE_US_7,MLP_GATE,US,7,0.2274960221437865,1.2446287037689596,-0.1213718684142969,0.5476190476190477
MLP_MIX_SELECTED_Brazil_17,MLP_MIX_SELECTED,Brazil,17,-0.0263371473821767,-0.07306361779069,-0.1362261597295375,0.5099601593625498
MLP_MIX_SELECTED_Brazil_37,MLP_MIX_SELECTED,Brazil,37,-0.1028514806702828,-0.5637976921482071,-0.1351770501242196,0.50199203187251
MLP_MIX_SELECTED_Brazil_7,MLP_MIX_SELECTED,Brazil,7,-0.0973167444830653,-0.4847045656071806,-0.1748396261809537,0.4820717131474104
MLP_MIX_SELECTED_China_17,MLP_MIX_SELECTED,China,17,0.2130893957365147,1.0112482069576998,-0.2254884886598138,0.5082644628099173
MLP_MIX_SELECTED_China_37,MLP_MIX_SELECTED,China,37,0.1859557391988888,0.8605539442633092,-0.1416377037278193,0.4710743801652892
MLP_MIX_SELECTED_China_7,MLP_MIX_SELECTED,China,7,0.0315858972213285,0.2500501541061272,-0.2108066667902824,0.4958677685950413
MLP_MIX_SELECTED_France_17,MLP_MIX_SELECTED,France,17,0.0464153349984299,0.375128680596559,-0.1891313371206179,0.50390625
MLP_MIX_SELECTED_France_37,MLP_MIX_SELECTED,France,37,-0.0846662328317472,-0.4115406480760716,-0.2606283817780652,0.5078125
MLP_MIX_SELECTED_France_7,MLP_MIX_SELECTED,France,7,-0.1772577366986495,-0.8604378613360917,-0.2814443300990401,0.51171875
MLP_MIX_SELECTED_India_17,MLP_MIX_SELECTED,India,17,0.163846793137703,1.106967487899292,-0.115270036175915,0.508130081300813
MLP_MIX_SELECTED_India_37,MLP_MIX_SELECTED,India,37,0.1728808585805474,1.047661963443304,-0.103099376847732,0.5609756097560976
MLP_MIX_SELECTED_India_7,MLP_MIX_SELECTED,India,7,0.1820255923822245,1.1165048313249109,-0.1294916147913994,0.5487804878048781
MLP_MIX_SELECTED_UK_17,MLP_MIX_SELECTED,UK,17,0.2094204541696935,1.6749427950892084,-0.055641556547422,0.5393700787401575
MLP_MIX_SELECTED_UK_37,MLP_MIX_SELECTED,UK,37,0.1762749717069809,1.471418235738501,-0.0595621165850431,0.5433070866141733
MLP_MIX_SELECTED_UK_7,MLP_MIX_SELECTED,UK,7,-0.102437005778437,-0.463148976329936,-0.2384594197456729,0.4724409448818897
MLP_MIX_SELECTED_US_17,MLP_MIX_SELECTED,US,17,0.4263103904125942,1.9892197425945253,-0.1071032368527881,0.5714285714285714
MLP_MIX_SELECTED_US_37,MLP_MIX_SELECTED,US,37,0.4946647158071897,2.12296350052387,-0.1309211764764117,0.5634920634920635
MLP_MIX_SELECTED_US_7,MLP_MIX_SELECTED,US,7,0.299078786505587,1.1655364308807965,-0.1814837861167881,0.5476190476190477
TRANS_BASE_Brazil_17,TRANS_BASE,Brazil,17,-0.2777809986815587,-1.1359752267640533,-0.2923434925382248,0.450199203187251
TRANS_BASE_Brazil_37,TRANS_BASE,Brazil,37,-0.2628757257544004,-1.3546132850945931,-0.2790491786025673,0.446215139442231
TRANS_BASE_Brazil_7,TRANS_BASE,Brazil,7,-0.2416252766351656,-1.0838417495324753,-0.2407924804056453,0.4820717131474104
TRANS_BASE_China_17,TRANS_BASE,China,17,0.1054856551764003,0.5130192727268373,-0.1516194045845153,0.4793388429752066
TRANS_BASE_China_37,TRANS_BASE,China,37,0.2135623545445002,0.9012404743435016,-0.1812972489541853,0.4834710743801653
TRANS_BASE_China_7,TRANS_BASE,China,7,0.1741796561309787,0.7058338937905012,-0.1851929921200162,0.4876033057851239
TRANS_BASE_France_17,TRANS_BASE,France,17,0.0217102667208777,0.2083548194196995,-0.2438856159503661,0.5078125
TRANS_BASE_France_37,TRANS_BASE,France,37,0.0269149686387728,0.2318253093852429,-0.2414682848482811,0.51953125
TRANS_BASE_France_7,TRANS_BASE,France,7,-0.0846779713830109,-0.207160328580068,-0.3053143951576946,0.5
TRANS_BASE_India_17,TRANS_BASE,India,17,0.1369311756458522,0.9551729989003604,-0.1011732858688019,0.5447154471544715
TRANS_BASE_India_37,TRANS_BASE,India,37,0.1704449578362532,1.1066309789276934,-0.1003878345816527,0.5813008130081301
TRANS_BASE_India_7,TRANS_BASE,India,7,0.1045746490834207,0.7537189025626299,-0.0762976594370518,0.5487804878048781
TRANS_BASE_UK_17,TRANS_BASE,UK,17,-0.0796333507145866,-0.2951441465721782,-0.1385820820316173,0.4606299212598425
TRANS_BASE_UK_37,TRANS_BASE,UK,37,-0.206974057897972,-0.9676417401145628,-0.2442410412140908,0.4330708661417323
TRANS_BASE_UK_7,TRANS_BASE,UK,7,-0.164756317507434,-0.800110412487006,-0.1798390418119112,0.468503937007874
TRANS_BASE_US_17,TRANS_BASE,US,17,0.2378015941677849,1.5366802984253498,-0.1188332529470256,0.5277777777777778
TRANS_BASE_US_37,TRANS_BASE,US,37,0.379124759133147,1.7144000294518391,-0.1482612014063969,0.5555555555555556
TRANS_BASE_US_7,TRANS_BASE,US,7,0.4157783190985866,2.171302251305195,-0.0960879834844903,0.5793650793650794
TRANS_GATE_Brazil_17,TRANS_GATE,Brazil,17,-0.0209103625324457,-0.0295493170468632,-0.1562526642035099,0.4741035856573705
TRANS_GATE_Brazil_37,TRANS_GATE,Brazil,37,0.100704384146697,0.6251568165320038,-0.1662288245229849,0.5059760956175299
TRANS_GATE_Brazil_7,TRANS_GATE,Brazil,7,-0.0657942996962218,-0.3017478493751386,-0.1809715316189274,0.49800796812749
TRANS_GATE_China_17,TRANS_GATE,China,17,0.2490800564744046,1.0003976987208092,-0.1538272677873328,0.4793388429752066
TRANS_GATE_China_37,TRANS_GATE,China,37,0.3573696922212455,1.2779885842419942,-0.1624183770036826,0.5041322314049587
TRANS_GATE_China_7,TRANS_GATE,China,7,0.188166322484258,0.8568460798839698,-0.1350004419815655,0.5
TRANS_GATE_France_17,TRANS_GATE,France,17,-0.0724624747500277,-0.4250073515888252,-0.2169943924509267,0.5078125
TRANS_GATE_France_37,TRANS_GATE,France,37,0.0274123680795228,0.2601871426728486,-0.1066822489803362,0.51171875
TRANS_GATE_France_7,TRANS_GATE,France,7,-0.0319240552975941,-0.1605068296374058,-0.1693311130112767,0.51171875
TRANS_GATE_India_17,TRANS_GATE,India,17,0.1612244156121696,1.1163362788043258,-0.1001578535817787,0.5365853658536586
TRANS_GATE_India_37,TRANS_GATE,India,37,-0.0312909190784168,-0.1358193457455197,-0.1458840714566816,0.532520325203252
TRANS_GATE_India_7,TRANS_GATE,India,7,0.1892238259073713,1.1563026193770285,-0.1460566140322556,0.5772357723577236
TRANS_GATE_UK_17,TRANS_GATE,UK,17,0.1223796128131633,0.8125525547005483,-0.0809803401476491,0.5078740157480315
TRANS_GATE_UK_37,TRANS_GATE,UK,37,0.0889804391193698,0.4206733358017074,-0.3264599399100618,0.5078740157480315
TRANS_GATE_UK_7,TRANS_GATE,UK,7,0.0743175285735815,0.6693469131764025,-0.0811383176999984,0.5393700787401575
TRANS_GATE_US_17,TRANS_GATE,US,17,0.2020079661425802,1.5686598235310034,-0.0870190337735872,0.5436507936507936
TRANS_GATE_US_37,TRANS_GATE,US,37,0.2395298567626955,1.353309747397223,-0.1274503233441417,0.5873015873015873
TRANS_GATE_US_7,TRANS_GATE,US,7,0.3965283998889166,2.2844817698248985,-0.1032347833437088,0.5674603174603174
TRANS_MIX_SELECTED_Brazil_17,TRANS_MIX_SELECTED,Brazil,17,-0.1806715811002734,-0.6799104000767975,-0.2557962156185044,0.4741035856573705
TRANS_MIX_SELECTED_Brazil_37,TRANS_MIX_SELECTED,Brazil,37,-0.0455323170750424,-0.1766139174563486,-0.1638290069169195,0.4701195219123506
TRANS_MIX_SELECTED_Brazil_7,TRANS_MIX_SELECTED,Brazil,7,-0.024100854291311,0.0003147814799073,-0.2173912465033966,0.5059760956175299
TRANS_MIX_SELECTED_China_17,TRANS_MIX_SELECTED,China,17,0.2031737294081439,0.830705462886978,-0.1457813619595937,0.4834710743801653
TRANS_MIX_SELECTED_China_37,TRANS_MIX_SELECTED,China,37,0.4271914927051237,1.650871842202786,-0.1412519848758348,0.5165289256198347
TRANS_MIX_SELECTED_China_7,TRANS_MIX_SELECTED,China,7,0.3365347552801445,1.1908925119382756,-0.1851917104946408,0.5041322314049587
TRANS_MIX_SELECTED_France_17,TRANS_MIX_SELECTED,France,17,-0.025781302291852,-0.0126702497302391,-0.2627182826568072,0.49609375
TRANS_MIX_SELECTED_France_37,TRANS_MIX_SELECTED,France,37,0.1123916687657227,0.5700818223655307,-0.1569650497296521,0.52734375
TRANS_MIX_SELECTED_France_7,TRANS_MIX_SELECTED,France,7,0.0648759802206691,0.3799416849703172,-0.2198487841900408,0.51171875
TRANS_MIX_SELECTED_India_17,TRANS_MIX_SELECTED,India,17,0.0956912074301075,0.691340620462575,-0.137376252353042,0.5284552845528455
TRANS_MIX_SELECTED_India_37,TRANS_MIX_SELECTED,India,37,0.1836580759153179,1.2109177005555811,-0.1201474005355076,0.573170731707317
TRANS_MIX_SELECTED_India_7,TRANS_MIX_SELECTED,India,7,0.1738405764233197,1.1234248706439285,-0.1030977634831355,0.5447154471544715
TRANS_MIX_SELECTED_UK_17,TRANS_MIX_SELECTED,UK,17,-0.0859489281874305,-0.4264874354444604,-0.1480961085553933,0.4921259842519685
TRANS_MIX_SELECTED_UK_37,TRANS_MIX_SELECTED,UK,37,-0.2307259449126424,-1.1330219571034523,-0.2589330008136512,0.4251968503937008
TRANS_MIX_SELECTED_UK_7,TRANS_MIX_SELECTED,UK,7,-0.0244162184683721,-0.0915616484192015,-0.0928459790554498,0.515748031496063
TRANS_MIX_SELECTED_US_17,TRANS_MIX_SELECTED,US,17,0.2111902673176589,1.295094570212267,-0.1212965221023862,0.5119047619047619
TRANS_MIX_SELECTED_US_37,TRANS_MIX_SELECTED,US,37,0.2144813733193964,1.111735962539936,-0.1375725599475154,0.5833333333333334
TRANS_MIX_SELECTED_US_7,TRANS_MIX_SELECTED,US,7,0.4394707935043354,2.4254816383244893,-0.0973625326229351,0.5714285714285714
