run_id,arm,market,seed,realization_type,sharpe_ratio,annualized_return,max_drawdown,win_rate,final_equity
MLP_GATE_Brazil_37,MLP_GATE,Brazil,37,neural_seed,0.3506577293443457,0.044320737791071,-0.1119504887488079,0.4940239043824701,104414.10361711693
MLP_GATE_Brazil_7,MLP_GATE,Brazil,7,neural_seed,0.657540473579688,0.1034869567665059,-0.123511917595548,0.49800796812749,110305.58266523168
MLP_GATE_China_17,MLP_GATE,China,17,neural_seed,1.597285213462001,0.4601369789564173,-0.1488910692203218,0.5289256198347108,143836.8105301304
MLP_GATE_China_37,MLP_GATE,China,37,neural_seed,1.5767104048036766,0.4771618263875061,-0.1210441479584595,0.5247933884297521,145446.99049587443
MLP_GATE_China_7,MLP_GATE,China,7,neural_seed,0.8759574875370844,0.2003642593546508,-0.1419389272371099,0.4628099173553719,119169.66333110814
MLP_GATE_France_17,MLP_GATE,France,17,neural_seed,-0.3928490157431144,-0.0668927586157631,-0.1703381049461185,0.515625,93208.23473094942
MLP_GATE_France_37,MLP_GATE,France,37,neural_seed,-0.6963633676903367,-0.1177425044673977,-0.1971084671804694,0.51171875,88050.4928041878
MLP_GATE_France_7,MLP_GATE,France,7,neural_seed,-0.1206110703190305,-0.0305078005881132,-0.1725474693251847,0.52734375,96901.5528827896
MLP_GATE_India_17,MLP_GATE,India,17,neural_seed,0.2675737918594261,0.028740280796706,-0.1646895957718327,0.508130081300813,102804.64819525146
MLP_GATE_India_37,MLP_GATE,India,37,neural_seed,0.6477998332656738,0.0864946636189856,-0.1505183154844759,0.524390243902439,108435.0783633423
MLP_GATE_India_7,MLP_GATE,India,7,neural_seed,0.3864789995509485,0.0459844726907099,-0.1304486650263382,0.508130081300813,104486.54071026613
MLP_GATE_UK_17,MLP_GATE,UK,17,neural_seed,1.1660714292181324,0.1678040250978896,-0.0715200143176105,0.5354330708661418,116924.26541284178
MLP_GATE_UK_37,MLP_GATE,UK,37,neural_seed,0.850416806755895,0.1354948942218741,-0.1133112433993486,0.4921259842519685,113664.0596680908
MLP_GATE_UK_7,MLP_GATE,UK,7,neural_seed,0.8942655872264643,0.1297154427511466,-0.0879335715627709,0.515748031496063,113080.95168359374
MLP_GATE_US_17,MLP_GATE,US,17,neural_seed,1.5458791675612775,0.2766724690941617,-0.1003117024243732,0.5595238095238095,127667.2469094162
MLP_GATE_US_37,MLP_GATE,US,37,neural_seed,2.397822394881587,0.4450383240385434,-0.0762970713598909,0.5714285714285714,144503.83240385435
MLP_GATE_US_7,MLP_GATE,US,7,neural_seed,1.2446287037689596,0.2274960221437865,-0.1213718684142969,0.5476190476190477,122749.6022143784
MLP_MIX_SELECTED_Brazil_17,MLP_MIX_SELECTED,Brazil,17,neural_seed,-0.07306361779069,-0.0263371473821767,-0.1362261597295375,0.5099601593625498,97376.59820442104
MLP_MIX_SELECTED_Brazil_37,MLP_MIX_SELECTED,Brazil,37,neural_seed,-0.5637976921482071,-0.1028514806702828,-0.1351770501242196,0.50199203187251,89753.499536417
MLP_MIX_SELECTED_Brazil_7,MLP_MIX_SELECTED,Brazil,7,neural_seed,-0.4847045656071806,-0.0973167444830653,-0.1748396261809537,0.4820717131474104,90305.00757499311
MLP_MIX_SELECTED_China_17,MLP_MIX_SELECTED,China,17,neural_seed,1.0112482069576998,0.2130893957365147,-0.2254884886598138,0.5082644628099173,120382.60217029716
MLP_MIX_SELECTED_China_37,MLP_MIX_SELECTED,China,37,neural_seed,0.8605539442633092,0.1859557391988888,-0.1416377037278193,0.4710743801652892,117795.65073583416
MLP_MIX_SELECTED_China_7,MLP_MIX_SELECTED,China,7,neural_seed,0.2500501541061272,0.0315858972213285,-0.2108066667902824,0.4958677685950413,103031.3683897891
MLP_MIX_SELECTED_France_17,MLP_MIX_SELECTED,France,17,neural_seed,0.375128680596559,0.0464153349984299,-0.1891313371206179,0.50390625,104716.9197480545
MLP_MIX_SELECTED_France_37,MLP_MIX_SELECTED,France,37,neural_seed,-0.4115406480760716,-0.0846662328317472,-0.2606283817780652,0.5078125,91404.9329814148
MLP_MIX_SELECTED_France_7,MLP_MIX_SELECTED,France,7,neural_seed,-0.8604378613360917,-0.1772577366986495,-0.2814443300990401,0.51171875,82019.81552153587
